faultNumber,simulationRun,sample,xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmeas_23,xmeas_24,xmeas_25,xmeas_26,xmeas_27,xmeas_28,xmeas_29,xmeas_30,xmeas_31,xmeas_32,xmeas_33,xmeas_34,xmeas_35,xmeas_36,xmeas_37,xmeas_38,xmeas_39,xmeas_40,xmeas_41,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11,detector,faults_pred,delta
3,1,7,0.28046,3625.5,4417.4,9.2974,26.609,42.257,2700.2,75.229,120.41,0.32046,80.474,51.905,2628.2,26.624,51.791,3101.1,22.706,65.207,215.46,337.59,94.647,77.379,31.986,8.7468,26.354,6.9542,18.935,1.6565,32.525,13.936,23.929,1.2298,18.948,2.2194,4.9045,2.2655,0.017255,0.85196,0.10428,54.423,43.693,62.981,54.187,27.457,61.809,21.096,38.246,43.705,50.679,43.795,40.551,18.713,0,0,1
3,1,8,0.26561,3661.6,4537.7,9.3315,26.896,42.331,2701.2,74.988,120.4,0.34671,80.596,48.595,2629.5,26.82,48.938,3100.8,21.886,65.298,216.78,338.08,94.644,77.589,32.207,9.0744,26.093,7.0134,19.473,1.6678,32.123,13.641,24.125,1.3137,18.82,2.3201,4.847,2.3192,0.017255,0.85196,0.10428,54.423,43.693,62.553,53.227,26.561,61.742,21.596,41.462,33.965,44.076,43.825,41.551,20.623,0,0,1
3,1,9,0.26891,3673.6,4516.8,9.1864,26.474,42.624,2699.6,74.506,120.39,0.34669,80.406,49.043,2627.2,24.303,49.104,3101.4,23.337,65.339,215.37,337.67,94.769,77.55,32.207,9.0744,26.093,7.0134,19.473,1.6678,32.123,13.641,24.125,1.3137,18.82,2.3201,4.847,2.3192,0.017255,0.85196,0.10428,54.423,43.693,62.347,53.477,26.236,62.408,20.754,41.465,35.284,44.461,44.095,40.082,17.178,1,20,1
3,1,10,0.24816,3621.1,4438.5,9.2407,26.793,42.436,2697.7,75.235,120.41,0.31236,80.166,48.828,2625.5,24.499,48.684,3096.9,22.711,65.319,214.91,338.8,94.673,76.841,31.918,9.0385,26.295,6.8409,18.868,1.6812,32.166,13.903,23.399,1.3535,19.149,2.2808,4.8962,2.2971,0.017255,0.85196,0.10428,54.423,43.693,62.635,53.021,24.263,63.194,21.385,37.691,34.651,43.488,44.284,41.116,18.73,0,0,1
3,1,11,0.24653,3612.8,4438.4,9.2541,27.048,42.032,2695.6,74.792,120.34,0.31273,80.034,50.614,2623.7,24.522,50.571,3097.0,22.644,65.267,215.15,338.3,94.864,77.099,31.918,9.0385,26.295,6.8409,18.868,1.6812,32.166,13.903,23.399,1.3535,19.149,2.2808,4.8962,2.2971,0.017255,0.85196,0.10428,54.423,43.693,62.777,53.023,24.424,61.684,21.271,37.645,39.907,47.856,44.417,39.572,18.896,0,0,1
3,1,12,0.27764,3666.8,4499.7,9.2801,26.945,42.358,2698.2,74.914,120.44,0.34579,80.071,50.227,2625.4,25.383,49.554,3098.5,22.779,65.2,217.69,338.9,94.757,77.28,31.982,8.9981,26.3,6.9225,19.212,1.6457,32.97,13.668,24.031,1.2247,19.047,2.2285,4.8734,2.2546,0.0042476,0.84045,0.08744,53.883,44.663,63.318,53.707,27.13,64.863,21.504,40.543,38.768,45.503,44.318,40.753,18.582,0,0,1
3,1,13,0.27579,3667.8,4522.4,9.3647,27.264,42.382,2699.4,74.217,120.39,0.34333,80.184,49.455,2627.9,24.684,50.147,3100.9,21.995,65.231,219.87,338.89,94.654,77.52,31.982,8.9981,26.3,6.9225,19.212,1.6457,32.97,13.668,24.031,1.2247,19.047,2.2285,4.8734,2.2546,0.0042476,0.84045,0.08744,53.883,44.663,63.301,53.435,27.311,60.32,21.48,40.844,36.497,46.874,44.263,41.025,20.417,0,0,1
3,1,14,0.27365,3647.9,4490.2,9.3804,26.693,42.118,2702.7,74.345,120.41,0.31471,80.477,51.68,2631.6,24.501,50.623,3102.0,23.476,65.272,218.95,338.75,94.583,77.746,32.216,9.0091,27.018,7.0323,18.86,1.6499,32.617,13.91,23.946,1.3425,18.828,2.2814,4.9614,2.2504,0.0042476,0.84045,0.08744,53.883,44.663,62.928,52.932,26.776,61.08,21.586,37.993,43.043,47.975,44.482,41.745,16.866,0,0,1
3,1,15,0.27234,3671.9,4477.8,9.3251,26.719,42.531,2704.0,74.92,120.4,0.31428,80.493,51.829,2632.3,26.094,49.048,3103.7,22.942,65.345,219.63,339.31,94.614,77.56,32.216,9.0091,27.018,7.0323,18.86,1.6499,32.617,13.91,23.946,1.3425,18.828,2.2814,4.9614,2.2504,0.0042476,0.84045,0.08744,53.883,44.663,62.515,53.079,26.904,60.673,21.587,38.045,43.482,44.331,44.552,41.215,18.128,0,0,1
3,1,16,0.25084,3617.9,4501.5,9.2941,27.122,42.471,2702.4,74.401,120.41,0.33938,80.376,49.958,2630.3,23.914,51.106,3102.5,23.6,65.444,220.23,339.3,94.692,77.179,32.552,8.892,25.888,6.9118,18.828,1.6585,32.806,13.707,23.9,1.3741,18.562,2.2356,4.8038,2.2689,0.0042476,0.84045,0.08744,53.883,44.663,62.391,53.617,24.755,61.165,21.833,41.409,37.976,49.094,44.627,41.518,16.578,0,0,1
3,1,17,0.25094,3606.2,4494.1,9.2982,26.777,42.354,2702.8,74.621,120.36,0.34324,80.33,50.034,2630.5,24.371,49.143,3102.5,23.242,65.407,218.24,339.31,94.712,77.17,32.552,8.892,25.888,6.9118,18.828,1.6585,32.806,13.707,23.9,1.3741,18.562,2.2356,4.8038,2.2689,0.01239,0.84439,0.11032,54.028,43.716,62.593,53.705,24.745,60.294,21.567,40.937,38.199,44.55,44.664,40.522,17.428,0,0,1
3,1,18,0.21829,3641.7,4452.6,9.3872,26.756,42.235,2701.5,74.928,120.42,0.32105,80.075,49.999,2629.0,25.261,50.096,3100.8,22.603,65.355,217.9,339.73,94.777,77.105,31.625,8.7095,26.389,6.6396,18.913,1.6162,32.575,13.808,23.471,1.2953,18.691,2.2625,4.9608,2.4003,0.01239,0.84439,0.11032,54.028,43.716,62.954,54.268,21.16,61.748,21.517,38.188,38.096,46.756,44.709,40.897,18.965,0,0,1
3,1,19,0.2173,3641.3,4525.4,9.3391,26.873,42.159,2701.3,73.942,120.37,0.31625,79.95,49.656,2629.0,24.555,50.213,3101.4,23.772,65.289,218.86,339.47,94.74,77.013,31.625,8.7095,26.389,6.6396,18.913,1.6162,32.575,13.808,23.471,1.2953,18.691,2.2625,4.9608,2.4003,0.01239,0.84439,0.11032,54.028,43.716,62.961,53.396,21.258,60.925,21.584,38.774,37.087,47.027,44.644,40.118,16.22,0,0,1
3,1,20,0.30653,3723.8,4442.8,9.419,26.705,42.172,2705.0,75.04,120.43,0.33256,80.111,50.789,2634.2,26.243,48.733,3104.1,23.487,65.238,218.77,339.75,94.512,77.363,31.783,8.938,25.983,6.9395,19.188,1.6857,32.563,13.772,24.55,1.0597,18.382,2.2936,4.775,2.2106,0.01239,0.84439,0.11032,54.028,43.716,64.029,54.163,30.323,59.052,21.774,39.395,40.422,43.602,44.673,41.539,16.873,0,0,1
3,1,21,0.30612,3698.4,4503.8,9.4829,26.926,42.595,2706.1,75.138,120.41,0.33472,80.174,50.078,2633.9,24.709,49.8,3106.8,23.122,65.272,220.53,340.08,94.317,77.539,31.783,8.938,25.983,6.9395,19.188,1.6857,32.563,13.772,24.55,1.0597,18.382,2.2936,4.775,2.2106,0.01239,0.84439,0.11032,54.028,43.716,64.466,53.433,30.363,59.501,21.61,39.133,38.331,46.071,44.535,41.595,17.72,0,0,1
3,1,22,0.29652,3676.8,4444.0,9.3959,26.954,42.156,2707.1,74.908,120.42,0.32617,80.239,50.193,2635.8,26.952,49.999,3105.7,23.488,65.291,221.74,340.54,94.514,77.331,31.747,8.7944,26.484,6.6818,18.762,1.6632,32.762,13.728,23.854,1.2183,19.055,2.2704,4.8087,2.31,0.00092373,0.85938,0.099544,54.097,44.416,62.294,53.426,29.296,61.641,22.083,39.153,38.667,46.531,44.557,41.682,16.859,0,0,1
3,1,23,0.29597,3631.9,4502.2,9.3775,26.689,42.287,2707.8,75.031,120.4,0.32353,80.204,51.032,2636.5,26.351,49.528,3106.6,24.476,65.316,218.64,340.73,94.436,77.587,31.747,8.7944,26.484,6.6818,18.762,1.6632,32.762,13.728,23.854,1.2183,19.055,2.2704,4.8087,2.31,0.00092373,0.85938,0.099544,54.097,44.416,63.068,52.729,29.35,60.876,22.054,39.476,41.136,45.441,44.897,40.712,14.488,0,0,1
3,1,24,0.30281,3695.1,4468.6,9.3069,26.96,42.322,2709.3,75.316,120.42,0.32349,80.302,50.545,2638.3,24.719,48.296,3109.0,22.713,65.343,221.98,340.97,94.365,77.544,32.35,8.8795,26.413,6.9776,19.043,1.6313,32.508,13.794,23.981,1.2447,19.07,2.2615,4.9327,2.2465,0.00092373,0.85938,0.099544,54.097,44.416,64.308,54.143,30.233,63.599,22.139,38.207,39.702,42.59,44.662,42.795,18.655,1,3,1
3,1,25,0.3047,3682.7,4473.7,9.4477,26.753,42.202,2710.0,75.448,120.39,0.32431,80.301,49.995,2639.2,26.365,50.207,3107.9,22.241,65.377,221.17,341.5,94.289,77.313,32.35,8.8795,26.413,6.9776,19.043,1.6313,32.508,13.794,23.981,1.2447,19.07,2.2615,4.9327,2.2465,0.00092373,0.85938,0.099544,54.097,44.416,64.52,54.083,30.047,59.825,22.271,38.107,38.086,47.014,44.795,42.21,19.788,0,0,1
3,1,26,0.24783,3612.2,4495.9,9.3119,26.911,42.415,2704.6,74.387,120.4,0.33028,79.895,49.509,2632.3,25.171,50.052,3103.5,23.732,65.379,218.96,341.32,94.448,76.869,32.22,8.8438,26.334,6.9069,18.649,1.618,32.6,13.768,24.012,1.2093,18.638,2.273,4.9041,2.2785,0.00092373,0.85938,0.099544,54.097,44.416,63.189,53.106,24.452,61.595,22.062,39.049,36.656,46.654,45.056,41.694,16.293,0,0,1
3,1,27,0.24845,3655.9,4507.0,9.3771,27.098,42.896,2704.4,75.157,120.37,0.33061,79.83,48.98,2633.1,25.008,48.981,3101.4,23.993,65.279,221.78,341.48,94.603,77.189,32.22,8.8438,26.334,6.9069,18.649,1.618,32.6,13.768,24.012,1.2093,18.638,2.273,4.9041,2.2785,0.0067024,0.87881,0.096309,53.645,44.368,62.437,52.973,24.391,62.759,22.426,39.009,35.097,44.176,45.286,40.879,15.669,0,0,1
3,1,28,0.25743,3636.9,4493.6,9.4695,27.151,42.623,2705.8,75.298,120.38,0.32654,79.807,48.376,2634.0,24.725,48.107,3103.3,23.074,65.279,224.73,341.9,94.532,77.015,32.47,8.8657,25.87,7.0178,18.411,1.6543,32.647,13.785,24.083,1.1344,18.755,2.2834,4.9167,2.3119,0.0067024,0.87881,0.096309,53.645,44.368,63.327,54.09,25.784,62.915,22.328,38.741,33.32,42.154,45.272,40.906,17.874,0,0,1
3,1,29,0.25876,3661.5,4485.9,9.3371,26.749,42.127,2706.6,73.842,120.38,0.32774,79.758,51.648,2635.4,24.432,50.507,3103.6,23.891,65.238,222.88,342.17,94.66,77.225,32.47,8.8657,25.87,7.0178,18.411,1.6543,32.647,13.785,24.083,1.1344,18.755,2.2834,4.9167,2.3119,0.0067024,0.87881,0.096309,53.645,44.368,62.904,54.182,25.653,60.364,22.252,38.595,42.949,47.707,45.688,41.697,15.942,0,0,1
3,1,30,0.23672,3606.5,4514.0,9.4714,26.956,42.361,2712.6,75.14,120.4,0.32934,80.283,49.256,2642.4,24.764,50.771,3106.7,23.849,65.311,226.16,342.21,94.537,77.829,32.433,8.8956,26.068,6.8623,19.143,1.678,32.546,13.934,24.238,1.3752,18.76,2.2564,4.7782,2.3108,0.0067024,0.87881,0.096309,53.645,44.368,62.802,54.47,22.737,60.31,23.087,38.789,35.909,48.318,45.639,41.468,15.963,0,0,1
3,1,31,0.23446,3639.6,4506.9,9.2873,26.852,42.361,2714.3,74.43,120.37,0.32829,80.442,50.444,2643.5,25.865,50.127,3110.2,22.92,65.448,223.36,342.28,94.544,77.75,32.433,8.8956,26.068,6.8623,19.143,1.678,32.546,13.934,24.238,1.3752,18.76,2.2564,4.7782,2.3108,0.0067024,0.87881,0.096309,53.645,44.368,62.231,54.555,22.96,62.25,22.584,38.918,39.408,46.828,46.124,41.213,18.138,0,0,1
3,1,32,0.23605,3688.8,4458.4,9.3069,27.149,42.105,2711.2,74.663,120.4,0.34891,80.186,51.847,2639.7,23.93,48.756,3108.9,23.922,65.532,228.5,342.01,94.587,77.333,32.238,8.9616,26.096,6.8741,18.407,1.6363,32.893,13.681,24.171,1.2669,18.585,2.2834,4.8258,2.3367,0.016038,0.84082,0.099942,53.27,43.72,62.694,53.339,22.976,61.397,22.218,40.455,43.536,43.656,46.457,41.602,15.776,0,0,1
3,1,33,0.23366,3633.4,4462.3,9.2782,26.466,42.434,2710.5,74.12,120.41,0.34491,80.016,49.786,2640.1,24.729,51.883,3106.7,22.131,65.573,227.27,342.93,94.49,76.904,32.238,8.9616,26.096,6.8741,18.407,1.6363,32.893,13.681,24.171,1.2669,18.585,2.2834,4.8258,2.3367,0.016038,0.84082,0.099942,53.27,43.72,63.648,53.293,23.211,63.219,22.248,40.942,37.471,50.892,47.043,41.272,20.068,0,0,1
3,1,34,0.25394,3661.5,4576.3,9.514,27.038,42.431,2712.2,74.304,120.4,0.31531,79.963,49.785,2640.8,23.502,50.514,3108.5,22.973,65.552,229.48,342.14,94.631,77.418,32.114,8.9139,26.348,6.9202,18.554,1.652,32.852,13.802,24.338,1.3271,18.612,2.2652,4.8557,2.2449,0.016038,0.84082,0.099942,53.27,43.72,63.074,53.733,24.617,61.13,22.566,37.764,37.467,47.724,47.325,40.665,18.04,0,0,1
3,1,35,0.25158,3675.4,4527.7,9.3375,27.13,42.312,2712.9,74.592,120.42,0.31822,80.037,49.881,2641.8,25.561,49.944,3109.7,23.077,65.608,231.42,342.72,94.446,77.505,32.114,8.9139,26.348,6.9202,18.554,1.652,32.852,13.802,24.338,1.3271,18.612,2.2652,4.8557,2.2449,0.016038,0.84082,0.099942,53.27,43.72,62.835,54.315,24.849,62.582,22.612,37.41,37.749,46.406,47.628,41.638,17.775,0,0,1
3,1,36,0.26432,3644.3,4522.6,9.4807,26.827,42.399,2714.3,74.351,120.37,0.33028,79.958,50.055,2643.3,24.566,49.849,3109.7,22.717,65.639,233.26,342.91,94.518,77.081,32.257,8.9141,26.705,6.8769,18.2,1.6831,33.265,13.74,24.226,1.2187,18.992,2.2461,4.7257,2.3186,0.016038,0.84082,0.099942,53.27,43.72,62.952,54.065,25.974,62.506,22.641,39.045,38.262,46.184,47.938,41.015,18.661,0,0,1
3,1,37,0.26473,3639.5,4488.0,9.4125,26.984,42.064,2711.6,75.161,120.4,0.3314,79.645,48.437,2640.6,25.734,49.84,3109.5,23.249,65.602,234.13,343.03,94.679,76.979,32.257,8.9141,26.705,6.8769,18.2,1.6831,33.265,13.74,24.226,1.2187,18.992,2.2461,4.7257,2.3186,0.021366,0.84583,0.091794,54.23,43.462,63.034,54.479,25.933,61.591,22.499,38.908,33.499,46.164,47.407,41.471,17.435,0,0,1
3,1,38,0.25128,3660.9,4523.9,9.5431,26.949,41.925,2714.4,75.199,120.41,0.32234,79.807,49.553,2643.3,25.731,51.057,3109.9,23.239,65.576,231.62,343.36,94.437,77.337,32.124,8.6694,25.914,6.969,18.764,1.6693,33.423,13.917,24.058,1.2077,18.906,2.2512,4.7375,2.3367,0.021366,0.84583,0.091794,54.23,43.462,63.03,54.984,24.557,62.14,22.893,38.289,36.784,48.979,47.706,41.305,17.43,0,0,1
3,1,39,0.24981,3643.9,4553.9,9.496,27.34,42.891,2715.0,74.81,120.38,0.32454,79.838,49.804,2643.4,26.585,51.225,3111.6,22.484,65.6,231.19,343.24,94.567,77.152,32.124,8.6694,25.914,6.969,18.764,1.6693,33.423,13.917,24.058,1.2077,18.906,2.2512,4.7375,2.3367,0.021366,0.84583,0.091794,54.23,43.462,63.322,54.626,24.701,63.552,22.908,38.02,37.523,49.369,47.816,41.476,19.239,0,0,1
3,1,40,0.26467,3620.2,4499.2,9.4721,26.899,42.244,2715.8,74.543,120.4,0.34136,79.841,49.543,2645.1,24.647,49.778,3110.6,23.136,65.596,231.08,343.44,94.477,77.419,32.369,8.808,26.247,6.9603,19.202,1.6557,32.958,13.715,23.867,1.1451,18.497,2.2678,4.8014,2.247,0.021366,0.84583,0.091794,54.23,43.462,62.884,53.947,25.746,59.453,22.814,40.708,36.756,46.02,47.897,41.721,17.677,0,0,1
3,1,41,0.26411,3657.0,4493.0,9.4421,27.103,42.119,2718.3,75.318,120.4,0.34077,80.097,49.716,2647.8,24.1,49.738,3111.5,22.523,65.643,232.62,343.55,94.656,77.594,32.369,8.808,26.247,6.9603,19.202,1.6557,32.958,13.715,23.867,1.1451,18.497,2.2678,4.8014,2.247,0.021366,0.84583,0.091794,54.23,43.462,62.251,54.021,25.802,62.425,23.282,40.78,37.265,45.927,47.83,42.217,19.099,0,0,1
3,1,42,0.23909,3636.3,4507.5,9.3056,26.52,42.531,2717.6,73.998,120.38,0.3197,80.022,50.972,2647.2,27.102,49.618,3111.5,23.164,65.703,233.33,343.99,94.463,77.265,32.253,8.8791,26.659,6.762,19.074,1.6411,33.377,13.828,23.757,1.3202,18.126,2.2599,4.8227,2.3022,0.019076,0.83105,0.095547,54.431,43.596,62.605,52.739,23.499,61.614,22.874,37.917,40.959,45.651,47.974,41.188,17.587,0,0,1
3,1,43,0.23973,3622.7,4435.8,9.2712,27.0,42.248,2717.3,75.344,120.42,0.32323,79.932,48.614,2646.7,24.656,49.823,3110.7,22.78,65.715,233.26,343.83,94.669,77.216,32.253,8.8791,26.659,6.762,19.074,1.6411,33.377,13.828,23.757,1.3202,18.126,2.2599,4.8227,2.3022,0.019076,0.83105,0.095547,54.431,43.596,62.839,53.596,23.436,61.36,23.067,37.485,34.021,46.124,48.107,42.386,18.502,0,0,1
3,1,44,0.25025,3720.1,4476.3,9.3321,26.609,41.943,2715.4,75.623,120.37,0.33456,79.723,48.149,2644.8,22.509,49.804,3109.3,23.558,65.725,234.12,344.37,94.51,77.124,32.156,8.7127,26.795,6.8079,18.686,1.6703,32.581,13.838,24.242,1.2693,18.209,2.2351,4.8298,2.2615,0.019076,0.83105,0.095547,54.431,43.596,62.923,53.365,24.346,60.217,22.995,39.075,32.654,46.08,48.161,40.526,16.675,0,0,1
3,1,45,0.24896,3687.7,4447.7,9.4067,26.677,42.316,2715.9,74.535,120.42,0.33243,79.756,51.059,2644.2,25.43,52.012,3109.4,22.311,65.668,232.83,344.34,94.479,77.33,32.156,8.7127,26.795,6.8079,18.686,1.6703,32.581,13.838,24.242,1.2693,18.209,2.2351,4.8298,2.2615,0.019076,0.83105,0.095547,54.431,43.596,63.48,53.707,24.472,59.705,22.886,39.335,41.216,51.19,48.407,41.832,19.628,0,0,1
3,1,46,0.25866,3649.3,4518.9,9.5967,26.957,42.317,2715.2,74.616,120.4,0.33129,79.797,50.603,2645.4,24.259,50.77,3109.1,22.246,65.645,234.48,344.2,94.547,77.492,32.54,9.0326,26.403,6.8892,18.784,1.659,33.528,13.899,24.388,1.3566,18.225,2.3163,4.8111,2.3034,0.019076,0.83105,0.095547,54.431,43.596,63.828,53.79,25.342,63.259,23.363,39.76,39.873,48.317,48.393,41.238,19.775,0,0,1
3,1,47,0.25809,3627.0,4529.0,9.3209,27.449,42.023,2714.9,74.916,120.42,0.33496,79.676,50.182,2644.8,25.119,51.211,3108.6,22.585,65.688,233.07,344.77,94.447,77.001,32.54,9.0326,26.403,6.8892,18.784,1.659,33.528,13.899,24.388,1.3566,18.225,2.3163,4.8111,2.3034,0.019662,0.8205,0.093571,53.908,43.938,64.213,53.669,25.398,64.202,23.722,39.311,38.635,49.336,48.275,41.531,19.015,0,0,1
3,1,48,0.21772,3665.9,4485.8,9.3436,26.991,41.975,2714.3,74.601,120.38,0.34266,79.709,49.989,2643.9,25.405,51.657,3107.0,22.252,65.649,235.95,344.52,94.442,77.338,32.629,8.9094,26.558,6.8467,19.293,1.673,33.003,13.718,24.355,1.0897,18.335,2.2079,4.7453,2.2035,0.019662,0.8205,0.093571,53.908,43.938,62.862,53.952,21.724,59.696,23.187,40.069,38.069,50.368,47.987,40.511,19.785,0,0,1
3,1,49,0.21928,3655.0,4498.6,9.4016,27.046,42.068,2713.7,75.031,120.4,0.34349,79.719,48.824,2643.5,23.192,51.217,3107.6,22.768,65.652,234.22,343.72,94.574,77.225,32.629,8.9094,26.558,6.8467,19.293,1.673,33.003,13.718,24.355,1.0897,18.335,2.2079,4.7453,2.2035,0.019662,0.8205,0.093571,53.908,43.938,63.049,53.799,21.571,58.971,22.939,39.968,34.639,49.351,48.11,41.555,18.569,0,0,1
3,1,50,0.20486,3669.1,4450.5,9.5431,26.847,42.059,2714.4,74.482,120.38,0.31932,79.812,51.078,2643.5,24.396,50.672,3107.6,23.76,65.657,234.12,343.77,94.586,77.278,32.367,8.8295,26.96,7.0035,18.257,1.6613,32.928,13.673,24.311,1.2289,18.03,2.3081,4.7864,2.1813,0.019662,0.8205,0.093571,53.908,43.938,63.192,53.08,20.482,61.623,23.037,38.047,41.274,48.09,48.085,41.33,16.207,0,0,1
3,1,51,0.20513,3717.0,4436.0,9.3645,26.9,42.378,2715.3,75.391,120.41,0.31987,79.94,49.812,2645.0,24.886,48.295,3107.1,22.431,65.722,233.05,344.1,94.545,77.347,32.367,8.8295,26.96,7.0035,18.257,1.6613,32.928,13.673,24.311,1.2289,18.03,2.3081,4.7864,2.1813,0.019662,0.8205,0.093571,53.908,43.938,62.368,53.253,20.456,61.693,23.393,37.98,37.545,42.587,48.148,41.273,19.344,0,0,1
3,1,52,0.22878,3629.6,4550.3,9.3688,27.113,42.334,2713.6,75.409,120.4,0.31372,79.717,50.213,2641.7,24.933,51.598,3108.0,22.539,65.714,233.07,343.58,94.561,77.099,32.393,8.9701,26.427,6.8288,18.173,1.6602,33.39,13.713,24.368,1.1648,18.33,2.2363,4.7607,2.3181,0.020556,0.85212,0.096321,53.28,43.798,62.456,54.428,22.493,62.606,22.948,37.341,38.726,50.233,47.823,41.107,19.117,0,0,1
3,1,53,0.22747,3633.1,4512.8,9.3588,26.695,42.56,2715.1,74.596,120.38,0.31796,79.69,49.16,2644.2,24.921,50.106,3109.4,22.52,65.659,232.6,343.95,94.735,77.494,32.393,8.9701,26.427,6.8288,18.173,1.6602,33.39,13.713,24.368,1.1648,18.33,2.2363,4.7607,2.3181,0.020556,0.85212,0.096321,53.28,43.798,62.395,54.877,22.622,61.33,23.076,36.824,35.627,46.779,47.71,40.704,19.142,0,0,1
3,1,54,0.22358,3671.5,4555.8,9.5318,26.903,42.689,2718.1,74.6,120.39,0.31541,79.868,51.464,2647.4,25.408,49.788,3112.4,23.989,65.655,231.84,343.88,94.543,77.334,32.288,8.7691,26.735,6.8847,18.523,1.6541,33.022,13.854,24.47,1.1862,18.079,2.2403,4.8848,2.3769,0.020556,0.85212,0.096321,53.28,43.798,63.236,54.665,22.1,59.814,23.097,38.011,42.41,46.043,47.622,40.797,15.657,0,0,1
3,1,55,0.22639,3686.5,4557.0,9.4191,27.236,42.574,2720.0,75.005,120.42,0.31919,79.914,50.712,2649.1,26.35,50.161,3113.5,23.466,65.671,230.67,343.66,94.415,77.379,32.288,8.7691,26.735,6.8847,18.523,1.6541,33.022,13.854,24.47,1.1862,18.079,2.2403,4.8848,2.3769,0.020556,0.85212,0.096321,53.28,43.798,62.978,54.651,21.823,61.569,23.31,37.55,40.196,46.907,47.567,41.669,16.887,0,0,1
3,1,56,0.23334,3625.3,4549.6,9.4146,26.677,42.314,2719.3,74.626,120.41,0.33607,79.878,49.356,2648.7,24.787,50.225,3113.3,23.035,65.681,229.85,343.85,94.549,77.215,32.732,8.8504,26.489,6.6777,18.491,1.6341,33.486,13.725,24.734,1.1246,18.783,2.2746,4.7383,2.301,0.020556,0.85212,0.096321,53.28,43.798,63.564,53.95,22.826,60.264,23.055,39.196,36.205,47.054,47.482,41.111,17.916,0,0,1
3,1,57,0.23357,3670.7,4539.3,9.5105,26.924,42.265,2717.9,75.685,120.4,0.33401,79.802,49.972,2647.1,26.34,51.821,3112.2,22.727,65.658,232.97,343.38,94.516,77.35,32.732,8.8504,26.489,6.6777,18.491,1.6341,33.486,13.725,24.734,1.1246,18.783,2.2746,4.7383,2.301,0.015382,0.84223,0.090986,53.856,43.893,62.783,54.073,22.802,60.251,22.88,39.446,38.019,50.749,47.858,40.897,18.642,0,0,1
3,1,58,0.18716,3719.2,4544.0,9.3945,26.843,42.243,2715.5,74.774,120.42,0.32152,79.707,50.434,2644.4,23.027,50.53,3110.8,22.75,65.655,232.86,343.42,94.495,76.998,32.286,8.7384,26.824,6.9584,18.824,1.6723,32.772,13.681,24.468,1.2522,18.404,2.2486,4.7859,2.3189,0.015382,0.84223,0.090986,53.856,43.893,63.859,54.141,18.267,60.774,22.914,37.478,39.378,47.76,48.066,41.376,18.619,0,0,1
3,1,59,0.18571,3717.8,4553.2,9.4015,26.549,42.344,2713.4,74.479,120.4,0.32048,79.594,48.074,2642.5,26.182,49.852,3108.7,22.285,65.645,232.57,343.17,94.537,76.559,32.286,8.7384,26.824,6.9584,18.824,1.6723,32.772,13.681,24.468,1.2522,18.404,2.2486,4.7859,2.3189,0.015382,0.84223,0.090986,53.856,43.893,63.884,54.032,18.41,60.449,22.767,37.605,32.432,46.191,48.289,40.992,19.772,0,0,1
3,1,60,0.22605,3627.1,4509.1,9.442,26.348,42.286,2713.6,76.103,120.4,0.31166,79.616,50.254,2644.0,23.215,49.438,3106.7,23.054,65.575,234.93,342.94,94.432,77.238,32.318,8.8302,27.046,6.8746,18.169,1.6886,33.031,13.814,24.199,1.2395,17.906,2.2341,4.833,2.268,0.015382,0.84223,0.090986,53.856,43.893,63.042,53.763,22.277,61.883,22.976,37.326,38.848,45.234,48.28,41.214,17.921,0,0,1
3,1,61,0.22608,3667.8,4476.7,9.5076,27.454,42.09,2714.9,75.443,120.37,0.31349,79.793,49.417,2643.2,26.0,51.387,3110.4,23.146,65.642,233.55,342.51,94.801,76.987,32.318,8.8302,27.046,6.8746,18.169,1.6886,33.031,13.814,24.199,1.2395,17.906,2.2341,4.833,2.268,0.015382,0.84223,0.090986,53.856,43.893,62.341,54.151,22.275,60.983,22.942,37.102,36.385,49.744,48.6,41.067,17.709,0,0,1
3,1,62,0.22116,3678.0,4559.7,9.3252,26.972,42.424,2715.2,75.111,120.41,0.32833,79.682,48.795,2643.2,25.38,51.604,3110.5,24.234,65.633,236.01,342.82,94.479,77.191,32.037,8.7804,26.263,6.8323,18.707,1.6677,32.487,13.852,24.753,1.249,18.192,2.2497,4.7681,2.2388,0.023349,0.83282,0.11202,53.55,43.863,62.869,54.81,21.905,62.945,22.694,38.729,34.552,50.246,48.344,41.224,15.122,0,0,1
3,1,63,0.22199,3626.9,4571.9,9.3412,27.048,42.479,2716.0,74.599,120.39,0.32873,79.881,48.032,2645.7,24.447,50.496,3112.6,21.833,65.689,234.95,342.2,94.614,77.502,32.037,8.7804,26.263,6.8323,18.707,1.6677,32.487,13.852,24.753,1.249,18.192,2.2497,4.7681,2.2388,0.023349,0.83282,0.11202,53.55,43.863,63.748,54.664,21.823,59.813,22.738,38.68,32.309,47.683,48.531,40.647,20.8,0,0,1
